spiceartefactBarKochvaRebellion - Bar Kochva Rebellion	awe-fear_surprise
spiceartefactBarKochvaRebellion - Bar Kochva Rebellion	awe-surprise_fear
spiceartefactBarKochvaRebellion - Bar Kochva Rebellion	curiosity-surprise_trust
spiceartefactBarKochvaRebellion - Bar Kochva Rebellion	curiosity-trust_surprise
spiceartefactBarKochvaRebellion - Bar Kochva Rebellion	delight-joy_surprise
spiceartefactBarKochvaRebellion - Bar Kochva Rebellion	delight-surprise_joy
spiceartefactBarKochvaRebellion - Bar Kochva Rebellion	despair-fear_sadness
spiceartefactBarKochvaRebellion - Bar Kochva Rebellion	despair-sadness_fear
spiceartefactBarKochvaRebellion - Bar Kochva Rebellion	disapproval-sadness_surprise
spiceartefactBarKochvaRebellion - Bar Kochva Rebellion	disapproval-surprise_sadness
spiceartefactBarKochvaRebellion - Bar Kochva Rebellion	outrage-anger_surprise
spiceartefactBarKochvaRebellion - Bar Kochva Rebellion	outrage-surprise_anger
spiceartefactBarKochvaRebellion - Bar Kochva Rebellion	unbelief-disgust_surprise
spiceartefactBarKochvaRebellion - Bar Kochva Rebellion	unbelief-surprise_disgust
spiceartefactBarKochvaRebellion - Bar Kochva Rebellion	awe-fear_surprise
spiceartefactBarKochvaRebellion - Bar Kochva Rebellion	awe-surprise_fear
spiceartefactBarKochvaRebellion - Bar Kochva Rebellion	curiosity-surprise_trust
spiceartefactBarKochvaRebellion - Bar Kochva Rebellion	curiosity-trust_surprise
spiceartefactBarKochvaRebellion - Bar Kochva Rebellion	delight-joy_surprise
spiceartefactBarKochvaRebellion - Bar Kochva Rebellion	delight-surprise_joy
spiceartefactBarKochvaRebellion - Bar Kochva Rebellion	despair-fear_sadness
spiceartefactBarKochvaRebellion - Bar Kochva Rebellion	despair-sadness_fear
spiceartefactBarKochvaRebellion - Bar Kochva Rebellion	disapproval-sadness_surprise
spiceartefactBarKochvaRebellion - Bar Kochva Rebellion	disapproval-surprise_sadness
spiceartefactBarKochvaRebellion - Bar Kochva Rebellion	outrage-anger_surprise
spiceartefactBarKochvaRebellion - Bar Kochva Rebellion	outrage-surprise_anger
spiceartefactBarKochvaRebellion - Bar Kochva Rebellion	unbelief-disgust_surprise
spiceartefactBarKochvaRebellion - Bar Kochva Rebellion	unbelief-surprise_disgust
spiceartefactApril2_GAM - Aprile	awe-fear_surprise
spiceartefactApril2_GAM - Aprile	awe-surprise_fear
spiceartefactApril2_GAM - Aprile	curiosity-surprise_trust
spiceartefactApril2_GAM - Aprile	curiosity-trust_surprise
spiceartefactApril2_GAM - Aprile	delight-joy_surprise
spiceartefactApril2_GAM - Aprile	delight-surprise_joy
spiceartefactApril2_GAM - Aprile	despair-fear_sadness
spiceartefactApril2_GAM - Aprile	despair-sadness_fear
spiceartefactApril2_GAM - Aprile	disapproval-sadness_surprise
spiceartefactApril2_GAM - Aprile	disapproval-surprise_sadness
spiceartefactApril2_GAM - Aprile	envy-anger_sadness
spiceartefactApril2_GAM - Aprile	envy-sadness_anger
spiceartefactApril2_GAM - Aprile	outrage-anger_surprise
spiceartefactApril2_GAM - Aprile	outrage-surprise_anger
spiceartefactApril2_GAM - Aprile	remorse-disgust_sadness
spiceartefactApril2_GAM - Aprile	remorse-sadness_disgust
spiceartefactApril2_GAM - Aprile	sentimentality-sadness_trust
spiceartefactApril2_GAM - Aprile	sentimentality-trust_sadness
spiceartefactApril2_GAM - Aprile	unbelief-disgust_surprise
spiceartefactApril2_GAM - Aprile	unbelief-surprise_disgust
spiceartefactBarKochvaRebellion - Bar Kochva Rebellion	awe-fear_surprise
spiceartefactBarKochvaRebellion - Bar Kochva Rebellion	awe-surprise_fear
spiceartefactBarKochvaRebellion - Bar Kochva Rebellion	cheating_disapproval
spiceartefactBarKochvaRebellion - Bar Kochva Rebellion	curiosity-surprise_trust
spiceartefactBarKochvaRebellion - Bar Kochva Rebellion	curiosity-trust_surprise
spiceartefactBarKochvaRebellion - Bar Kochva Rebellion	delight-joy_surprise
spiceartefactBarKochvaRebellion - Bar Kochva Rebellion	delight-surprise_joy
spiceartefactBarKochvaRebellion - Bar Kochva Rebellion	despair-fear_sadness
spiceartefactBarKochvaRebellion - Bar Kochva Rebellion	despair-sadness_fear
spiceartefactBarKochvaRebellion - Bar Kochva Rebellion	disapproval-sadness_surprise
spiceartefactBarKochvaRebellion - Bar Kochva Rebellion	disapproval-surprise_sadness
spiceartefactBarKochvaRebellion - Bar Kochva Rebellion	envy-anger_sadness
spiceartefactBarKochvaRebellion - Bar Kochva Rebellion	envy-sadness_anger
spiceartefactBarKochvaRebellion - Bar Kochva Rebellion	outrage-anger_surprise
spiceartefactBarKochvaRebellion - Bar Kochva Rebellion	outrage-surprise_anger
spiceartefactBarKochvaRebellion - Bar Kochva Rebellion	sentimentality-sadness_trust
spiceartefactBarKochvaRebellion - Bar Kochva Rebellion	sentimentality-trust_sadness
spiceartefactBarKochvaRebellion - Bar Kochva Rebellion	unbelief-disgust_surprise
spiceartefactBarKochvaRebellion - Bar Kochva Rebellion	unbelief-surprise_disgust
bibliographytextQ42 - Q42	awe-fear_surprise
bibliographytextQ42 - Q42	awe-surprise_fear
bibliographytextQ42 - Q42	curiosity-surprise_trust
bibliographytextQ42 - Q42	curiosity-trust_surprise
bibliographytextQ42 - Q42	delight-joy_surprise
bibliographytextQ42 - Q42	delight-surprise_joy
bibliographytextQ42 - Q42	disapproval-sadness_surprise
bibliographytextQ42 - Q42	disapproval-surprise_sadness
bibliographytextQ42 - Q42	outrage-anger_surprise
bibliographytextQ42 - Q42	outrage-surprise_anger
bibliographytextQ42 - Q42	unbelief-disgust_surprise
bibliographytextQ42 - Q42	unbelief-surprise_disgust
bibliographytextQ42 - Q42	awe-fear_surprise
bibliographytextQ42 - Q42	awe-surprise_fear
bibliographytextQ42 - Q42	curiosity-surprise_trust
bibliographytextQ42 - Q42	curiosity-trust_surprise
bibliographytextQ42 - Q42	delight-joy_surprise
bibliographytextQ42 - Q42	delight-surprise_joy
bibliographytextQ42 - Q42	disapproval-sadness_surprise
bibliographytextQ42 - Q42	disapproval-surprise_sadness
bibliographytextQ42 - Q42	outrage-anger_surprise
bibliographytextQ42 - Q42	outrage-surprise_anger
bibliographytextQ42 - Q42	unbelief-disgust_surprise
bibliographytextQ42 - Q42	unbelief-surprise_disgust
bibliographytextQ16214914 - Akash Kapur	despair-fear_sadness
bibliographytextQ16214914 - Akash Kapur	despair-sadness_fear
bibliographytextQ16214914 - Akash Kapur	disapproval-sadness_surprise
bibliographytextQ16214914 - Akash Kapur	disapproval-surprise_sadness
bibliographytextQ16214914 - Akash Kapur	envy-anger_sadness
bibliographytextQ16214914 - Akash Kapur	envy-sadness_anger
bibliographytextQ16214914 - Akash Kapur	pessimism-anticipation_sadness
bibliographytextQ16214914 - Akash Kapur	pessimism-sadness_anticipation
bibliographytextQ16214914 - Akash Kapur	remorse-disgust_sadness
bibliographytextQ16214914 - Akash Kapur	remorse-sadness_disgust
bibliographytextQ16214914 - Akash Kapur	sentimentality-sadness_trust
bibliographytextQ16214914 - Akash Kapur	sentimentality-trust_sadness
bibliographytextQ26707412 - Shahrbanou Tadjbakhsh	anxiety-anticipation_fear
bibliographytextQ26707412 - Shahrbanou Tadjbakhsh	anxiety-fear_anticipation
bibliographytextQ26707412 - Shahrbanou Tadjbakhsh	awe-fear_surprise
bibliographytextQ26707412 - Shahrbanou Tadjbakhsh	awe-surprise_fear
bibliographytextQ26707412 - Shahrbanou Tadjbakhsh	despair-fear_sadness
bibliographytextQ26707412 - Shahrbanou Tadjbakhsh	despair-sadness_fear
bibliographytextQ26707412 - Shahrbanou Tadjbakhsh	guilt-fear_joy
bibliographytextQ26707412 - Shahrbanou Tadjbakhsh	guilt-joy_fear
bibliographytextQ26707412 - Shahrbanou Tadjbakhsh	shame-disgust_fear
bibliographytextQ26707412 - Shahrbanou Tadjbakhsh	shame-fear_disgust
bibliographytextQ26707412 - Shahrbanou Tadjbakhsh	submission-fear_trust
bibliographytextQ26707412 - Shahrbanou Tadjbakhsh	submission-trust_fear
bibliographytextQ7380353 - Rupert Roopnaraine	anxiety-anticipation_fear
bibliographytextQ7380353 - Rupert Roopnaraine	anxiety-fear_anticipation
bibliographytextQ7380353 - Rupert Roopnaraine	awe-fear_surprise
bibliographytextQ7380353 - Rupert Roopnaraine	awe-surprise_fear
bibliographytextQ7380353 - Rupert Roopnaraine	shame-disgust_fear
bibliographytextQ7380353 - Rupert Roopnaraine	shame-fear_disgust
bibliographytextQ7380353 - Rupert Roopnaraine	submission-fear_trust
bibliographytextQ7380353 - Rupert Roopnaraine	submission-trust_fear
bibliographytextQ71402 - Aslı Bayram	despair-fear_sadness
bibliographytextQ71402 - Aslı Bayram	despair-sadness_fear
bibliographytextQ71402 - Aslı Bayram	disapproval-sadness_surprise
bibliographytextQ71402 - Aslı Bayram	disapproval-surprise_sadness
bibliographytextQ71402 - Aslı Bayram	envy-anger_sadness
bibliographytextQ71402 - Aslı Bayram	envy-sadness_anger
bibliographytextQ71402 - Aslı Bayram	pessimism-anticipation_sadness
bibliographytextQ71402 - Aslı Bayram	pessimism-sadness_anticipation
bibliographytextQ71402 - Aslı Bayram	remorse-disgust_sadness
bibliographytextQ71402 - Aslı Bayram	remorse-sadness_disgust
bibliographytextQ71402 - Aslı Bayram	sentimentality-sadness_trust
bibliographytextQ71402 - Aslı Bayram	sentimentality-trust_sadness
